event_id,service,environment,region,observed_at,latency_ms,error_count,timeout_count,traffic_rpm,cpu_percent,memory_percent,label,severity,incident_id
identity_06431,identity,production,eu-west-1,2026-03-06T11:11:00+00:00,132.88,1,0,749.84,38.5,45.07,0,,
identity_06432,identity,production,eu-west-1,2026-03-06T11:12:00+00:00,123.33,0,0,745.95,35.34,44.73,0,,
identity_06433,identity,production,eu-west-1,2026-03-06T11:13:00+00:00,124.5,0,0,711.39,34.21,46.8,0,,
identity_06434,identity,production,eu-west-1,2026-03-06T11:14:00+00:00,141.82,0,0,755.3,30.33,43.74,0,,
identity_06435,identity,production,eu-west-1,2026-03-06T11:15:00+00:00,144.64,1,0,716.42,34.57,44.05,0,,
identity_06436,identity,production,eu-west-1,2026-03-06T11:16:00+00:00,123.77,1,0,670.2,33.58,46.45,0,,
identity_06437,identity,production,eu-west-1,2026-03-06T11:17:00+00:00,134.51,1,1,640.61,33.55,43.68,0,,
identity_06438,identity,production,eu-west-1,2026-03-06T11:18:00+00:00,156.2,1,0,691.85,35.93,44.89,0,,
identity_06439,identity,production,eu-west-1,2026-03-06T11:19:00+00:00,136.93,0,0,761.96,33.09,46.21,0,,
identity_06440,identity,production,eu-west-1,2026-03-06T11:20:00+00:00,128.39,0,0,702.57,38.36,44.27,0,,
identity_06441,identity,production,eu-west-1,2026-03-06T11:21:00+00:00,126.96,0,0,729.06,34.21,44.64,0,,
identity_06442,identity,production,eu-west-1,2026-03-06T11:22:00+00:00,121.0,0,0,749.03,36.82,42.35,0,,
identity_06443,identity,production,eu-west-1,2026-03-06T11:23:00+00:00,131.16,1,0,739.6,35.56,39.77,0,,
identity_06444,identity,production,eu-west-1,2026-03-06T11:24:00+00:00,123.65,0,0,746.15,34.24,43.59,0,,
identity_06445,identity,production,eu-west-1,2026-03-06T11:25:00+00:00,122.19,1,0,734.78,31.11,45.1,0,,
identity_06446,identity,production,eu-west-1,2026-03-06T11:26:00+00:00,140.33,0,0,711.77,35.92,45.34,0,,
identity_06447,identity,production,eu-west-1,2026-03-06T11:27:00+00:00,143.38,1,0,667.49,34.98,46.3,0,,
identity_06448,identity,production,eu-west-1,2026-03-06T11:28:00+00:00,118.5,0,0,665.62,36.47,44.85,0,,
identity_06449,identity,production,eu-west-1,2026-03-06T11:29:00+00:00,123.85,0,0,704.77,29.53,40.54,0,,
identity_06450,identity,production,eu-west-1,2026-03-06T11:30:00+00:00,120.2,0,0,750.8,30.4,42.71,0,,
identity_06451,identity,production,eu-west-1,2026-03-06T11:31:00+00:00,119.79,0,1,664.56,35.04,42.07,0,,
identity_06452,identity,production,eu-west-1,2026-03-06T11:32:00+00:00,134.65,0,0,750.24,30.32,40.91,0,,
identity_06453,identity,production,eu-west-1,2026-03-06T11:33:00+00:00,134.34,0,0,682.54,36.36,46.23,0,,
identity_06454,identity,production,eu-west-1,2026-03-06T11:34:00+00:00,128.93,1,0,693.88,41.01,44.04,0,,
identity_06455,identity,production,eu-west-1,2026-03-06T11:35:00+00:00,142.23,1,0,747.89,38.9,43.69,0,,
identity_06456,identity,production,eu-west-1,2026-03-06T11:36:00+00:00,138.18,0,0,723.23,37.39,40.39,0,,
identity_06457,identity,production,eu-west-1,2026-03-06T11:37:00+00:00,127.32,0,0,727.89,32.59,42.71,0,,
identity_06458,identity,production,eu-west-1,2026-03-06T11:38:00+00:00,129.6,0,0,748.21,33.52,44.13,0,,
identity_06459,identity,production,eu-west-1,2026-03-06T11:39:00+00:00,140.74,0,0,706.49,31.17,44.93,0,,
identity_06460,identity,production,eu-west-1,2026-03-06T11:40:00+00:00,116.28,1,0,663.48,31.21,43.34,0,,
identity_06461,identity,production,eu-west-1,2026-03-06T11:41:00+00:00,133.48,0,1,713.97,29.43,45.97,0,,
identity_06462,identity,production,eu-west-1,2026-03-06T11:42:00+00:00,141.11,0,0,691.16,36.31,44.26,0,,
identity_06463,identity,production,eu-west-1,2026-03-06T11:43:00+00:00,142.01,1,0,623.39,38.39,42.78,0,,
identity_06464,identity,production,eu-west-1,2026-03-06T11:44:00+00:00,125.16,0,0,640.02,34.31,44.89,0,,
identity_06465,identity,production,eu-west-1,2026-03-06T11:45:00+00:00,129.78,1,0,720.32,32.19,41.2,0,,
identity_06466,identity,production,eu-west-1,2026-03-06T11:46:00+00:00,134.38,1,0,771.47,29.84,45.22,0,,
identity_06467,identity,production,eu-west-1,2026-03-06T11:47:00+00:00,143.78,3,1,685.9,32.3,43.6,0,,
identity_06468,identity,production,eu-west-1,2026-03-06T11:48:00+00:00,129.17,0,0,716.6,35.5,45.14,0,,
identity_06469,identity,production,eu-west-1,2026-03-06T11:49:00+00:00,114.44,0,0,705.56,27.33,45.01,0,,
identity_06470,identity,production,eu-west-1,2026-03-06T11:50:00+00:00,135.87,0,0,732.29,37.59,45.82,0,,
identity_06471,identity,production,eu-west-1,2026-03-06T11:51:00+00:00,129.18,0,0,667.17,35.7,42.45,0,,
identity_06472,identity,production,eu-west-1,2026-03-06T11:52:00+00:00,134.93,0,0,724.61,32.37,44.94,0,,
identity_06473,identity,production,eu-west-1,2026-03-06T11:53:00+00:00,134.32,0,0,678.25,33.4,42.0,0,,
identity_06474,identity,production,eu-west-1,2026-03-06T11:54:00+00:00,120.17,0,0,743.7,27.14,44.68,0,,
identity_06475,identity,production,eu-west-1,2026-03-06T11:55:00+00:00,127.23,0,0,665.47,31.33,45.17,0,,
identity_06476,identity,production,eu-west-1,2026-03-06T11:56:00+00:00,139.36,0,0,766.21,29.91,45.61,0,,
identity_06477,identity,production,eu-west-1,2026-03-06T11:57:00+00:00,138.91,0,0,666.74,33.19,42.33,0,,
identity_06478,identity,production,eu-west-1,2026-03-06T11:58:00+00:00,115.06,1,0,757.12,29.58,43.69,0,,
identity_06479,identity,production,eu-west-1,2026-03-06T11:59:00+00:00,126.12,0,0,742.58,26.58,42.63,0,,
identity_06480,identity,production,eu-west-1,2026-03-06T12:00:00+00:00,140.44,1,0,685.42,33.93,41.51,0,,
identity_06481,identity,production,eu-west-1,2026-03-06T12:01:00+00:00,134.34,0,1,697.02,31.71,42.69,0,,
identity_06482,identity,production,eu-west-1,2026-03-06T12:02:00+00:00,137.93,0,0,726.33,28.21,41.08,0,,
identity_06483,identity,production,eu-west-1,2026-03-06T12:03:00+00:00,141.9,0,0,659.85,32.3,43.24,0,,
identity_06484,identity,production,eu-west-1,2026-03-06T12:04:00+00:00,113.51,0,0,692.27,28.75,43.43,0,,
identity_06485,identity,production,eu-west-1,2026-03-06T12:05:00+00:00,132.65,0,0,681.07,37.7,46.14,0,,
identity_06486,identity,production,eu-west-1,2026-03-06T12:06:00+00:00,130.53,1,0,702.45,35.89,43.41,0,,
identity_06487,identity,production,eu-west-1,2026-03-06T12:07:00+00:00,130.15,2,0,678.8,31.43,42.23,0,,
identity_06488,identity,production,eu-west-1,2026-03-06T12:08:00+00:00,102.31,0,0,656.15,35.64,40.33,0,,
identity_06489,identity,production,eu-west-1,2026-03-06T12:09:00+00:00,143.45,0,1,698.37,27.01,42.59,0,,
identity_06490,identity,production,eu-west-1,2026-03-06T12:10:00+00:00,120.88,0,0,723.59,30.0,43.56,0,,
identity_06491,identity,production,eu-west-1,2026-03-06T12:11:00+00:00,127.71,0,0,665.99,34.06,42.93,0,,
identity_06492,identity,production,eu-west-1,2026-03-06T12:12:00+00:00,131.96,2,0,716.22,37.4,44.9,0,,
identity_06493,identity,production,eu-west-1,2026-03-06T12:13:00+00:00,126.12,0,1,671.16,27.69,42.74,0,,
identity_06494,identity,production,eu-west-1,2026-03-06T12:14:00+00:00,129.92,0,0,656.53,31.98,47.04,0,,
identity_06495,identity,production,eu-west-1,2026-03-06T12:15:00+00:00,153.42,1,0,751.83,28.66,45.91,0,,
identity_06496,identity,production,eu-west-1,2026-03-06T12:16:00+00:00,115.24,1,0,719.86,33.65,40.47,0,,
identity_06497,identity,production,eu-west-1,2026-03-06T12:17:00+00:00,113.08,0,0,714.36,28.46,38.88,0,,
identity_06498,identity,production,eu-west-1,2026-03-06T12:18:00+00:00,120.27,0,0,693.52,35.95,44.64,0,,
identity_06499,identity,production,eu-west-1,2026-03-06T12:19:00+00:00,111.67,0,0,628.58,28.62,41.77,0,,
identity_06500,identity,production,eu-west-1,2026-03-06T12:20:00+00:00,129.19,0,0,710.63,29.62,43.66,0,,
identity_06501,identity,production,eu-west-1,2026-03-06T12:21:00+00:00,118.58,0,0,710.67,32.97,45.36,0,,
identity_06502,identity,production,eu-west-1,2026-03-06T12:22:00+00:00,141.56,0,0,697.31,28.26,48.4,0,,
identity_06503,identity,production,eu-west-1,2026-03-06T12:23:00+00:00,108.79,0,0,717.86,33.44,41.82,0,,
identity_06504,identity,production,eu-west-1,2026-03-06T12:24:00+00:00,117.32,0,0,715.28,35.12,44.13,0,,
identity_06505,identity,production,eu-west-1,2026-03-06T12:25:00+00:00,125.11,0,0,643.81,30.21,44.5,0,,
identity_06506,identity,production,eu-west-1,2026-03-06T12:26:00+00:00,124.75,2,0,654.17,35.42,45.96,0,,
identity_06507,identity,production,eu-west-1,2026-03-06T12:27:00+00:00,123.46,0,0,648.88,32.42,44.19,0,,
identity_06508,identity,production,eu-west-1,2026-03-06T12:28:00+00:00,108.14,1,0,662.66,33.19,40.24,0,,
identity_06509,identity,production,eu-west-1,2026-03-06T12:29:00+00:00,131.67,1,0,702.53,33.76,45.47,0,,
identity_06510,identity,production,eu-west-1,2026-03-06T12:30:00+00:00,123.2,0,0,626.52,32.33,42.96,0,,
identity_06511,identity,production,eu-west-1,2026-03-06T12:31:00+00:00,134.94,0,0,596.52,34.33,46.88,0,,
identity_06512,identity,production,eu-west-1,2026-03-06T12:32:00+00:00,122.8,0,0,629.45,37.76,42.28,0,,
identity_06513,identity,production,eu-west-1,2026-03-06T12:33:00+00:00,121.39,0,0,680.78,29.45,46.72,0,,
identity_06514,identity,production,eu-west-1,2026-03-06T12:34:00+00:00,118.63,0,0,624.75,36.57,43.18,0,,
identity_06515,identity,production,eu-west-1,2026-03-06T12:35:00+00:00,130.15,1,0,691.68,31.89,41.97,0,,
identity_06516,identity,production,eu-west-1,2026-03-06T12:36:00+00:00,143.45,0,0,609.02,32.46,43.85,0,,
identity_06517,identity,production,eu-west-1,2026-03-06T12:37:00+00:00,132.2,1,0,630.96,27.26,41.75,0,,
identity_06518,identity,production,eu-west-1,2026-03-06T12:38:00+00:00,111.48,0,0,634.35,34.23,45.4,0,,
identity_06519,identity,production,eu-west-1,2026-03-06T12:39:00+00:00,126.91,2,0,713.35,29.85,41.9,0,,
identity_06520,identity,production,eu-west-1,2026-03-06T12:40:00+00:00,121.32,0,0,658.14,34.75,42.02,0,,
identity_06521,identity,production,eu-west-1,2026-03-06T12:41:00+00:00,131.41,0,0,703.89,31.45,43.47,0,,
identity_06522,identity,production,eu-west-1,2026-03-06T12:42:00+00:00,159.31,2,0,643.14,28.51,44.44,0,,
identity_06523,identity,production,eu-west-1,2026-03-06T12:43:00+00:00,115.97,0,1,713.68,24.21,45.8,0,,
identity_06524,identity,production,eu-west-1,2026-03-06T12:44:00+00:00,120.65,0,0,661.92,26.64,45.99,0,,
identity_06525,identity,production,eu-west-1,2026-03-06T12:45:00+00:00,143.35,0,0,673.63,33.61,43.37,0,,
identity_06526,identity,production,eu-west-1,2026-03-06T12:46:00+00:00,132.77,0,0,675.13,32.28,44.38,0,,
identity_06527,identity,production,eu-west-1,2026-03-06T12:47:00+00:00,128.33,0,0,640.98,31.23,41.92,0,,
identity_06528,identity,production,eu-west-1,2026-03-06T12:48:00+00:00,121.59,0,0,622.19,31.04,41.27,0,,
identity_06529,identity,production,eu-west-1,2026-03-06T12:49:00+00:00,115.42,0,0,681.01,33.29,45.19,0,,
identity_06530,identity,production,eu-west-1,2026-03-06T12:50:00+00:00,125.08,1,0,664.93,32.02,45.66,0,,
identity_06531,identity,production,eu-west-1,2026-03-06T12:51:00+00:00,121.22,0,1,699.49,37.08,40.12,0,,
identity_06532,identity,production,eu-west-1,2026-03-06T12:52:00+00:00,119.12,0,0,605.04,27.79,43.63,0,,
identity_06533,identity,production,eu-west-1,2026-03-06T12:53:00+00:00,138.0,0,0,620.17,33.18,43.8,0,,
identity_06534,identity,production,eu-west-1,2026-03-06T12:54:00+00:00,133.93,0,0,629.21,28.15,40.51,0,,
identity_06535,identity,production,eu-west-1,2026-03-06T12:55:00+00:00,127.29,0,0,680.87,28.37,49.47,0,,
identity_06536,identity,production,eu-west-1,2026-03-06T12:56:00+00:00,127.52,0,0,634.47,33.07,39.86,0,,
identity_06537,identity,production,eu-west-1,2026-03-06T12:57:00+00:00,123.67,1,0,602.86,27.72,43.24,0,,
identity_06538,identity,production,eu-west-1,2026-03-06T12:58:00+00:00,137.91,1,0,655.18,26.96,42.81,0,,
identity_06539,identity,production,eu-west-1,2026-03-06T12:59:00+00:00,144.64,0,0,665.54,31.16,43.07,0,,
identity_06540,identity,production,eu-west-1,2026-03-06T13:00:00+00:00,112.34,0,0,688.65,30.38,43.53,0,,
identity_06541,identity,production,eu-west-1,2026-03-06T13:01:00+00:00,129.66,1,0,690.47,37.18,41.72,0,,
identity_06542,identity,production,eu-west-1,2026-03-06T13:02:00+00:00,116.56,0,3,594.36,29.66,42.11,0,,
identity_06543,identity,production,eu-west-1,2026-03-06T13:03:00+00:00,132.1,0,0,651.95,31.27,47.02,0,,
identity_06544,identity,production,eu-west-1,2026-03-06T13:04:00+00:00,124.64,0,0,673.4,29.26,46.71,0,,
identity_06545,identity,production,eu-west-1,2026-03-06T13:05:00+00:00,135.79,0,0,657.91,32.18,44.94,0,,
identity_06546,identity,production,eu-west-1,2026-03-06T13:06:00+00:00,108.51,0,0,630.39,30.47,44.95,0,,
identity_06547,identity,production,eu-west-1,2026-03-06T13:07:00+00:00,122.21,0,0,650.22,30.98,41.2,0,,
identity_06548,identity,production,eu-west-1,2026-03-06T13:08:00+00:00,138.56,1,0,596.14,30.98,43.15,0,,
identity_06549,identity,production,eu-west-1,2026-03-06T13:09:00+00:00,127.87,2,1,616.64,35.14,46.79,0,,
identity_06550,identity,production,eu-west-1,2026-03-06T13:10:00+00:00,97.99,0,0,588.65,35.78,43.38,0,,
identity_06551,identity,production,eu-west-1,2026-03-06T13:11:00+00:00,111.67,0,0,674.71,30.67,42.93,0,,
identity_06552,identity,production,eu-west-1,2026-03-06T13:12:00+00:00,130.0,0,0,624.2,31.85,44.27,0,,
identity_06553,identity,production,eu-west-1,2026-03-06T13:13:00+00:00,124.42,1,0,681.02,32.26,46.57,0,,
identity_06554,identity,production,eu-west-1,2026-03-06T13:14:00+00:00,122.88,0,0,651.69,29.34,42.99,0,,
identity_06555,identity,production,eu-west-1,2026-03-06T13:15:00+00:00,118.48,0,0,582.01,32.71,39.67,0,,
identity_06556,identity,production,eu-west-1,2026-03-06T13:16:00+00:00,129.3,0,0,666.21,31.99,45.04,0,,
identity_06557,identity,production,eu-west-1,2026-03-06T13:17:00+00:00,104.07,0,1,632.42,35.99,45.03,0,,
identity_06558,identity,production,eu-west-1,2026-03-06T13:18:00+00:00,155.29,0,0,617.67,29.2,44.59,0,,
identity_06559,identity,production,eu-west-1,2026-03-06T13:19:00+00:00,107.51,0,0,599.76,32.04,41.65,0,,
identity_06560,identity,production,eu-west-1,2026-03-06T13:20:00+00:00,125.07,1,2,684.04,33.59,41.54,0,,
identity_06561,identity,production,eu-west-1,2026-03-06T13:21:00+00:00,136.25,0,0,610.19,31.48,45.54,0,,
identity_06562,identity,production,eu-west-1,2026-03-06T13:22:00+00:00,125.81,0,0,576.26,33.71,43.9,0,,
identity_06563,identity,production,eu-west-1,2026-03-06T13:23:00+00:00,122.81,0,0,632.15,27.23,41.62,0,,
identity_06564,identity,production,eu-west-1,2026-03-06T13:24:00+00:00,122.82,0,0,582.8,28.77,41.85,0,,
identity_06565,identity,production,eu-west-1,2026-03-06T13:25:00+00:00,103.95,1,0,565.42,31.76,41.31,0,,
identity_06566,identity,production,eu-west-1,2026-03-06T13:26:00+00:00,130.57,2,0,576.87,30.72,43.51,0,,
identity_06567,identity,production,eu-west-1,2026-03-06T13:27:00+00:00,116.98,0,0,664.09,31.19,43.44,0,,
identity_06568,identity,production,eu-west-1,2026-03-06T13:28:00+00:00,120.81,0,1,623.09,24.45,44.64,0,,
identity_06569,identity,production,eu-west-1,2026-03-06T13:29:00+00:00,127.52,1,0,617.78,22.57,45.07,0,,
identity_06570,identity,production,eu-west-1,2026-03-06T13:30:00+00:00,110.12,0,0,637.77,27.86,45.34,0,,
identity_06571,identity,production,eu-west-1,2026-03-06T13:31:00+00:00,126.32,0,0,596.73,32.37,45.18,0,,
identity_06572,identity,production,eu-west-1,2026-03-06T13:32:00+00:00,122.23,0,0,611.4,32.21,43.33,0,,
identity_06573,identity,production,eu-west-1,2026-03-06T13:33:00+00:00,110.22,0,1,687.35,24.2,46.3,0,,
identity_06574,identity,production,eu-west-1,2026-03-06T13:34:00+00:00,115.7,1,0,640.72,28.4,44.85,0,,
identity_06575,identity,production,eu-west-1,2026-03-06T13:35:00+00:00,141.94,0,0,597.19,31.96,43.93,0,,
identity_06576,identity,production,eu-west-1,2026-03-06T13:36:00+00:00,128.57,0,0,593.39,29.91,38.9,0,,
identity_06577,identity,production,eu-west-1,2026-03-06T13:37:00+00:00,131.18,0,0,559.83,34.07,41.87,0,,
identity_06578,identity,production,eu-west-1,2026-03-06T13:38:00+00:00,123.25,0,0,630.45,30.97,42.98,0,,
identity_06579,identity,production,eu-west-1,2026-03-06T13:39:00+00:00,112.84,0,1,635.22,29.36,45.72,0,,
identity_06580,identity,production,eu-west-1,2026-03-06T13:40:00+00:00,125.91,1,0,610.7,28.01,39.82,0,,
identity_06581,identity,production,eu-west-1,2026-03-06T13:41:00+00:00,110.21,0,0,611.98,30.4,43.19,0,,
identity_06582,identity,production,eu-west-1,2026-03-06T13:42:00+00:00,112.68,0,0,610.36,32.91,43.33,0,,
identity_06583,identity,production,eu-west-1,2026-03-06T13:43:00+00:00,129.8,1,0,627.11,31.4,39.87,0,,
identity_06584,identity,production,eu-west-1,2026-03-06T13:44:00+00:00,109.63,0,0,600.2,28.73,43.9,0,,
identity_06585,identity,production,eu-west-1,2026-03-06T13:45:00+00:00,118.59,0,1,621.11,33.34,42.23,0,,
identity_06586,identity,production,eu-west-1,2026-03-06T13:46:00+00:00,110.59,0,0,604.48,28.42,40.04,0,,
identity_06587,identity,production,eu-west-1,2026-03-06T13:47:00+00:00,145.62,0,1,674.45,26.19,43.45,0,,
identity_06588,identity,production,eu-west-1,2026-03-06T13:48:00+00:00,131.4,1,0,597.31,30.87,42.45,0,,
identity_06589,identity,production,eu-west-1,2026-03-06T13:49:00+00:00,140.54,1,0,587.03,32.16,38.53,0,,
identity_06590,identity,production,eu-west-1,2026-03-06T13:50:00+00:00,135.37,2,0,621.52,34.56,38.69,0,,
identity_06591,identity,production,eu-west-1,2026-03-06T13:51:00+00:00,127.91,1,0,675.17,30.0,46.47,0,,
identity_06592,identity,production,eu-west-1,2026-03-06T13:52:00+00:00,123.24,0,0,605.03,32.83,48.52,0,,
identity_06593,identity,production,eu-west-1,2026-03-06T13:53:00+00:00,124.63,0,0,620.48,26.37,42.85,0,,
identity_06594,identity,production,eu-west-1,2026-03-06T13:54:00+00:00,108.89,0,0,596.86,33.85,41.5,0,,
identity_06595,identity,production,eu-west-1,2026-03-06T13:55:00+00:00,111.31,0,0,607.5,28.61,43.45,0,,
identity_06596,identity,production,eu-west-1,2026-03-06T13:56:00+00:00,123.45,0,0,590.07,28.33,47.92,0,,
identity_06597,identity,production,eu-west-1,2026-03-06T13:57:00+00:00,107.32,0,0,615.36,34.28,43.74,0,,
identity_06598,identity,production,eu-west-1,2026-03-06T13:58:00+00:00,104.92,0,0,685.86,30.76,43.6,0,,
identity_06599,identity,production,eu-west-1,2026-03-06T13:59:00+00:00,120.01,0,0,564.17,28.38,43.36,0,,
identity_06600,identity,production,eu-west-1,2026-03-06T14:00:00+00:00,121.22,0,0,578.91,25.04,43.14,0,,
identity_06601,identity,production,eu-west-1,2026-03-06T14:01:00+00:00,136.29,1,0,632.66,26.04,44.27,0,,
identity_06602,identity,production,eu-west-1,2026-03-06T14:02:00+00:00,98.94,0,0,616.84,31.23,44.24,0,,
identity_06603,identity,production,eu-west-1,2026-03-06T14:03:00+00:00,116.33,0,0,520.03,26.27,40.34,0,,
identity_06604,identity,production,eu-west-1,2026-03-06T14:04:00+00:00,123.01,1,0,623.22,31.45,44.82,0,,
identity_06605,identity,production,eu-west-1,2026-03-06T14:05:00+00:00,129.58,0,0,567.73,31.31,44.15,0,,
identity_06606,identity,production,eu-west-1,2026-03-06T14:06:00+00:00,129.13,1,0,555.75,30.21,44.88,0,,
identity_06607,identity,production,eu-west-1,2026-03-06T14:07:00+00:00,106.73,0,0,585.89,28.75,44.87,0,,
identity_06608,identity,production,eu-west-1,2026-03-06T14:08:00+00:00,116.66,1,0,570.39,30.95,41.87,0,,
identity_06609,identity,production,eu-west-1,2026-03-06T14:09:00+00:00,118.8,1,0,531.64,31.37,44.36,0,,
identity_06610,identity,production,eu-west-1,2026-03-06T14:10:00+00:00,135.19,1,0,648.14,32.77,42.03,0,,
identity_06611,identity,production,eu-west-1,2026-03-06T14:11:00+00:00,103.58,0,0,581.07,34.36,44.63,0,,
identity_06612,identity,production,eu-west-1,2026-03-06T14:12:00+00:00,115.75,0,0,626.89,31.28,41.34,0,,
identity_06613,identity,production,eu-west-1,2026-03-06T14:13:00+00:00,127.56,2,0,566.04,28.02,40.03,0,,
identity_06614,identity,production,eu-west-1,2026-03-06T14:14:00+00:00,134.42,0,0,568.64,30.93,43.79,0,,
identity_06615,identity,production,eu-west-1,2026-03-06T14:15:00+00:00,115.17,0,0,584.54,26.11,43.0,0,,
identity_06616,identity,production,eu-west-1,2026-03-06T14:16:00+00:00,121.24,1,0,642.74,28.29,43.35,0,,
identity_06617,identity,production,eu-west-1,2026-03-06T14:17:00+00:00,116.85,0,0,611.08,32.49,38.82,0,,
identity_06618,identity,production,eu-west-1,2026-03-06T14:18:00+00:00,118.39,0,0,595.18,29.91,40.16,0,,
identity_06619,identity,production,eu-west-1,2026-03-06T14:19:00+00:00,116.57,0,0,573.34,29.88,41.74,0,,
identity_06620,identity,production,eu-west-1,2026-03-06T14:20:00+00:00,114.25,0,0,595.51,30.41,43.34,0,,
identity_06621,identity,production,eu-west-1,2026-03-06T14:21:00+00:00,123.44,1,0,608.88,30.91,43.8,0,,
identity_06622,identity,production,eu-west-1,2026-03-06T14:22:00+00:00,134.68,0,0,564.76,33.1,42.84,0,,
identity_06623,identity,production,eu-west-1,2026-03-06T14:23:00+00:00,106.43,0,0,664.23,23.94,45.18,0,,
identity_06624,identity,production,eu-west-1,2026-03-06T14:24:00+00:00,125.96,2,0,595.97,31.13,43.57,0,,
identity_06625,identity,production,eu-west-1,2026-03-06T14:25:00+00:00,130.74,1,0,535.14,31.98,41.44,0,,
identity_06626,identity,production,eu-west-1,2026-03-06T14:26:00+00:00,119.36,0,0,604.42,30.4,42.8,0,,
identity_06627,identity,production,eu-west-1,2026-03-06T14:27:00+00:00,110.4,0,0,603.98,34.49,43.89,0,,
identity_06628,identity,production,eu-west-1,2026-03-06T14:28:00+00:00,142.24,0,0,605.12,30.95,41.91,0,,
identity_06629,identity,production,eu-west-1,2026-03-06T14:29:00+00:00,101.56,1,1,528.64,31.57,43.54,0,,
identity_06630,identity,production,eu-west-1,2026-03-06T14:30:00+00:00,111.75,1,0,580.21,28.44,42.82,0,,
identity_06631,identity,production,eu-west-1,2026-03-06T14:31:00+00:00,130.26,1,0,593.24,29.73,43.32,0,,
identity_06632,identity,production,eu-west-1,2026-03-06T14:32:00+00:00,124.06,1,0,579.11,32.27,39.59,0,,
identity_06633,identity,production,eu-west-1,2026-03-06T14:33:00+00:00,121.51,0,0,586.06,31.34,44.57,0,,
identity_06634,identity,production,eu-west-1,2026-03-06T14:34:00+00:00,106.35,1,0,597.34,28.99,42.83,0,,
identity_06635,identity,production,eu-west-1,2026-03-06T14:35:00+00:00,133.07,1,0,578.8,23.51,40.73,0,,
identity_06636,identity,production,eu-west-1,2026-03-06T14:36:00+00:00,139.72,0,1,579.74,29.47,45.18,0,,
identity_06637,identity,production,eu-west-1,2026-03-06T14:37:00+00:00,131.96,1,0,538.33,30.14,40.64,0,,
identity_06638,identity,production,eu-west-1,2026-03-06T14:38:00+00:00,108.83,0,0,599.86,28.19,43.81,0,,
identity_06639,identity,production,eu-west-1,2026-03-06T14:39:00+00:00,106.4,0,0,577.09,31.32,44.13,0,,
identity_06640,identity,production,eu-west-1,2026-03-06T14:40:00+00:00,141.86,0,0,566.14,26.95,40.08,0,,
identity_06641,identity,production,eu-west-1,2026-03-06T14:41:00+00:00,129.77,0,0,540.45,31.85,40.98,0,,
identity_06642,identity,production,eu-west-1,2026-03-06T14:42:00+00:00,125.01,0,0,524.63,31.26,42.77,0,,
identity_06643,identity,production,eu-west-1,2026-03-06T14:43:00+00:00,131.7,0,0,551.21,29.84,42.25,0,,
identity_06644,identity,production,eu-west-1,2026-03-06T14:44:00+00:00,129.2,0,0,580.43,34.31,39.01,0,,
identity_06645,identity,production,eu-west-1,2026-03-06T14:45:00+00:00,127.69,1,0,553.59,29.53,44.11,0,,
identity_06646,identity,production,eu-west-1,2026-03-06T14:46:00+00:00,113.2,0,0,533.29,29.79,44.51,0,,
identity_06647,identity,production,eu-west-1,2026-03-06T14:47:00+00:00,121.19,0,1,574.53,28.25,46.06,0,,
identity_06648,identity,production,eu-west-1,2026-03-06T14:48:00+00:00,108.47,0,0,601.14,28.34,44.86,0,,
identity_06649,identity,production,eu-west-1,2026-03-06T14:49:00+00:00,141.78,0,1,535.52,32.51,44.64,0,,
identity_06650,identity,production,eu-west-1,2026-03-06T14:50:00+00:00,105.18,0,1,606.8,27.81,41.65,0,,
identity_06651,identity,production,eu-west-1,2026-03-06T14:51:00+00:00,107.01,0,0,604.67,31.27,40.42,0,,
identity_06652,identity,production,eu-west-1,2026-03-06T14:52:00+00:00,127.53,0,0,560.3,29.43,41.92,0,,
identity_06653,identity,production,eu-west-1,2026-03-06T14:53:00+00:00,136.86,0,0,573.27,27.37,42.4,0,,
identity_06654,identity,production,eu-west-1,2026-03-06T14:54:00+00:00,124.27,1,0,543.21,30.88,45.93,0,,
identity_06655,identity,production,eu-west-1,2026-03-06T14:55:00+00:00,145.33,0,0,632.82,28.09,41.43,0,,
identity_06656,identity,production,eu-west-1,2026-03-06T14:56:00+00:00,132.04,0,0,536.7,31.15,42.65,0,,
identity_06657,identity,production,eu-west-1,2026-03-06T14:57:00+00:00,106.41,0,0,573.02,29.35,42.84,0,,
identity_06658,identity,production,eu-west-1,2026-03-06T14:58:00+00:00,127.14,1,0,607.19,26.89,42.93,0,,
identity_06659,identity,production,eu-west-1,2026-03-06T14:59:00+00:00,130.99,0,0,537.75,28.43,40.72,0,,
identity_06660,identity,production,eu-west-1,2026-03-06T15:00:00+00:00,110.48,0,0,563.22,25.66,44.95,0,,
identity_06661,identity,production,eu-west-1,2026-03-06T15:01:00+00:00,113.37,1,0,502.04,27.0,41.0,0,,
identity_06662,identity,production,eu-west-1,2026-03-06T15:02:00+00:00,120.19,2,0,567.59,26.62,41.74,0,,
identity_06663,identity,production,eu-west-1,2026-03-06T15:03:00+00:00,123.94,0,1,590.75,28.58,41.73,0,,
identity_06664,identity,production,eu-west-1,2026-03-06T15:04:00+00:00,130.9,0,0,502.87,31.29,45.72,0,,
identity_06665,identity,production,eu-west-1,2026-03-06T15:05:00+00:00,132.03,0,0,543.93,25.15,42.31,0,,
identity_06666,identity,production,eu-west-1,2026-03-06T15:06:00+00:00,98.14,0,0,585.34,24.25,42.22,0,,
